#Lovatn, 88.4.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2006-03-28 11:00:00Z;3,289583;0;3
2006-03-29 11:00:00Z;2,8625;0;3
2006-03-30 11:00:00Z;1,741667;0;3
2006-03-31 11:00:00Z;2,28125;0;3
2006-04-01 11:00:00Z;1,166667;0;3
2006-04-02 11:00:00Z;1,022917;0;3
2006-04-03 11:00:00Z;2,647917;0;3
2006-04-04 11:00:00Z;2,366667;0;3
2006-04-05 11:00:00Z;0,8375;0;3
2006-04-06 11:00:00Z;3,920833;0;3
2006-04-07 11:00:00Z;3,33125;0;3
2006-04-08 11:00:00Z;1,8375;0;3
2006-04-09 11:00:00Z;2,770833;0;3
2006-04-10 11:00:00Z;3,2125;0;3
2006-04-11 11:00:00Z;3,535417;0;3
2006-04-12 11:00:00Z;6,40625;0;3
2006-04-13 11:00:00Z;6,933333;0;3
2006-04-14 11:00:00Z;4,1625;0;3
2006-04-15 11:00:00Z;4,16875;0;3
2006-04-16 11:00:00Z;4,727083;0;3
2006-04-17 11:00:00Z;3,39375;0;3
2006-04-18 11:00:00Z;3,1875;0;3
2006-04-19 11:00:00Z;4,425;0;3
2006-04-20 11:00:00Z;4,310417;0;3
2006-04-21 11:00:00Z;3,921739;0;3
2006-04-22 11:00:00Z;6,1375;0;3
2006-04-23 11:00:00Z;8,61875;0;3
2006-04-24 11:00:00Z;6,595833;0;3
2006-04-25 11:00:00Z;9,80625;0;3
2006-04-26 11:00:00Z;7,96875;0;3
2006-04-27 11:00:00Z;5,38125;0;3
2006-04-28 11:00:00Z;5,827083;0;3
2006-04-29 11:00:00Z;7,997917;0;3
2006-04-30 11:00:00Z;11,40833;0;3
2006-05-01 11:00:00Z;10,22917;0;3
2006-05-02 11:00:00Z;9,464583;0;3
2006-05-03 11:00:00Z;11,75417;0;3
2006-05-04 11:00:00Z;14,81458;0;3
2006-05-05 11:00:00Z;14,29792;0;3
2006-05-06 11:00:00Z;13,87917;0;3
2006-05-07 11:00:00Z;12,71875;0;3
2006-05-08 11:00:00Z;11,83958;0;3
2006-05-09 11:00:00Z;12,97292;0;3
2006-05-10 11:00:00Z;13,36042;0;3
2006-05-11 11:00:00Z;7,854167;0;3
2006-05-12 11:00:00Z;6,741667;0;3
2006-05-13 11:00:00Z;5,05625;0;3
2006-05-14 11:00:00Z;4,55;0;3
2006-05-15 11:00:00Z;5,620833;0;3
2006-05-16 11:00:00Z;6,772917;0;3
2006-05-17 11:00:00Z;9,177083;0;3
2006-05-18 11:00:00Z;9,722917;0;3
2006-05-19 11:00:00Z;11,92708;0;3
2006-05-20 11:00:00Z;11,51042;0;3
2006-05-21 11:00:00Z;9,439584;0;3
2006-05-22 11:00:00Z;10,16458;0;3
2006-05-23 11:00:00Z;7,216667;0;3
2006-05-24 11:00:00Z;8,727083;0;3
2006-05-25 11:00:00Z;7,733333;0;3
2006-05-26 11:00:00Z;7,941304;0;3
2006-05-27 11:00:00Z;9,377084;0;3
2006-05-28 11:00:00Z;10,84583;0;3
2006-05-29 11:00:00Z;9,98125;0;3
2006-05-30 11:00:00Z;10,55;0;3
2006-05-31 11:00:00Z;8,4875;0;3
2006-06-01 11:00:00Z;9,389584;0;3
2006-06-02 11:00:00Z;9,329166;0;3
2006-06-03 11:00:00Z;8,602083;0;3
2006-06-04 11:00:00Z;8,175;0;3
2006-06-05 11:00:00Z;10,04167;0;3
2006-06-06 11:00:00Z;12,38542;0;3
2006-06-07 11:00:00Z;11,55417;0;3
2006-06-08 11:00:00Z;12,69375;0;3
2006-06-09 11:00:00Z;13,33542;0;3
2006-06-10 11:00:00Z;15,40208;0;3
2006-06-11 11:00:00Z;18,11458;0;3
2006-06-12 11:00:00Z;19,52292;0;3
2006-06-13 11:00:00Z;18,10833;0;3
2006-06-14 11:00:00Z;9,652083;0;3
2006-06-15 11:00:00Z;11,80625;0;3
2006-06-16 11:00:00Z;14,59167;0;3
2006-06-17 11:00:00Z;15,23542;0;3
2006-06-18 11:00:00Z;14,07708;0;3
2006-06-19 11:00:00Z;13,34583;0;3
2006-06-20 11:00:00Z;13,62917;0;3
