#Nordre Oldevatn, 88.30.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2007-08-03 11:00:00Z;12,50417;0;2
2007-08-04 11:00:00Z;13,46458;0;2
2007-08-05 11:00:00Z;13,43958;0;2
2007-08-06 11:00:00Z;18,65417;0;2
2007-08-07 11:00:00Z;20,82292;0;2
2007-08-08 11:00:00Z;15,14167;0;2
2007-08-09 11:00:00Z;14,10417;0;2
2007-08-10 11:00:00Z;14,72917;0;2
2007-08-11 11:00:00Z;14,98125;0;2
2007-08-12 11:00:00Z;16,04167;0;2
2007-08-13 11:00:00Z;15,40833;0;2
2007-08-14 11:00:00Z;14,52083;0;2
2007-08-15 11:00:00Z;14,83125;0;2
2007-08-16 11:00:00Z;13,675;0;2
2007-08-17 11:00:00Z;11,83542;0;2
2007-08-18 11:00:00Z;11,34792;0;2
2007-08-19 11:00:00Z;10,67917;0;2
2007-08-20 11:00:00Z;12,36667;0;2
2007-08-21 11:00:00Z;14,83333;0;2
2007-08-22 11:00:00Z;13,76042;0;2
2007-08-23 11:00:00Z;13,76458;0;2
2007-08-24 11:00:00Z;14,53125;0;2
2007-08-25 11:00:00Z;12,41875;0;2
2007-08-26 11:00:00Z;10,10417;0;2
2007-08-27 11:00:00Z;8,320833;0;2
2007-08-28 11:00:00Z;8,364583;0;2
2007-08-29 11:00:00Z;8,145833;0;2
2007-08-30 11:00:00Z;8,358334;0;2
2007-08-31 11:00:00Z;9,823913;0;2
2007-09-01 11:00:00Z;7,179167;0;1
2007-09-02 11:00:00Z;9,872916;0;1
2007-09-03 11:00:00Z;6,4875;0;1
2007-09-04 11:00:00Z;8,852083;0;1
2007-09-05 11:00:00Z;10,91458;0;1
2007-09-06 11:00:00Z;10,07917;0;1
2007-09-07 11:00:00Z;11,28542;0;1
2007-09-08 11:00:00Z;11,04375;0;1
2007-09-09 11:00:00Z;10,38125;0;1
2007-09-10 11:00:00Z;10,54375;0;1
2007-09-11 11:00:00Z;10,03125;0;1
2007-09-12 11:00:00Z;9,325;0;1
2007-09-13 11:00:00Z;9,304167;0;1
2007-09-14 11:00:00Z;9,3125;0;1
2007-09-15 11:00:00Z;6,097917;0;1
2007-09-16 11:00:00Z;7,341667;0;1
2007-09-17 11:00:00Z;7,614583;0;1
2007-09-18 11:00:00Z;6,185417;0;1
2007-09-19 11:00:00Z;6,329167;0;1
2007-09-20 11:00:00Z;7,695833;0;1
2007-09-21 11:00:00Z;8,06875;0;1
2007-09-22 11:00:00Z;8,36875;0;1
2007-09-23 11:00:00Z;10,09583;0;1
2007-09-24 11:00:00Z;13,42708;0;1
2007-09-25 11:00:00Z;12,61042;0;1
2007-09-26 11:00:00Z;8,429167;0;1
2007-09-27 11:00:00Z;5,870833;0;1
2007-09-28 11:00:00Z;4,71875;0;1
2007-09-29 11:00:00Z;5,279167;0;1
