date,Unnamed: 0,MG,FL,OD,VS,SJ,PEAK
2008-05-30 22:00:00,3622.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 23:00:00,3623.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 00:00:00,3624.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 01:00:00,3625.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 02:00:00,3626.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 03:00:00,3627.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 04:00:00,3628.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 05:00:00,3629.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 06:00:00,3630.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 07:00:00,3631.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 08:00:00,3632.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 09:00:00,3633.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 10:00:00,3634.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 11:00:00,3635.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 12:00:00,3636.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 13:00:00,3637.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 14:00:00,3638.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 15:00:00,3639.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 16:00:00,3640.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 17:00:00,3641.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 18:00:00,3642.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 19:00:00,3643.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 20:00:00,3644.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 21:00:00,3645.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 22:00:00,3646.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-31 23:00:00,3647.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 00:00:00,3648.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 01:00:00,3649.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 02:00:00,3650.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 03:00:00,3651.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 04:00:00,3652.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 05:00:00,3653.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 06:00:00,3654.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 07:00:00,3655.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-06-01 08:00:00,3656.0,4690.275,5090.03,6608.376,4807.6597,5520.995,12091.073
2008-06-01 09:00:00,3657.0,4690.275,5090.03,6608.376,4807.6597,5521.053,12091.073
2008-06-01 10:00:00,3658.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 11:00:00,3659.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 12:00:00,3660.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 13:00:00,3661.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 14:00:00,3662.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 15:00:00,3663.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 16:00:00,3664.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 17:00:00,3665.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 18:00:00,3666.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 19:00:00,3667.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 20:00:00,3668.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 21:00:00,3669.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 22:00:00,3670.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-01 23:00:00,3671.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 00:00:00,3672.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 01:00:00,3673.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 02:00:00,3674.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
